"store_id","address","town","state","last_seen","latitude","longitude","created","latest_price","latest_price_checked"
"26112","14522 Lawyers Rd","Matthews","NC","Thu Aug 01 2024 17:29:01 GMT+0000 (Coordinated Universal Time)","35.1418","-80.6236","Mon Jul 15 2024 03:42:10 GMT+0000 (Coordinated Universal Time)","4.89","Fri Jul 26 2024 01:40:08 GMT+0000 (Coordinated Universal Time)"
"26114","6820 W Main","Kalamazoo","MI","Thu Aug 01 2024 17:29:00 GMT+0000 (Coordinated Universal Time)","42.2964","-85.6836","Mon Jul 15 2024 03:30:19 GMT+0000 (Coordinated Universal Time)","4.89","Fri Jul 26 2024 01:40:08 GMT+0000 (Coordinated Universal Time)"
"2612","1508 S Washington","Crawfordsville","IN","Thu Jul 25 2024 18:12:17 GMT+0000 (Coordinated Universal Time)","40.0239","-86.9024","Mon Jul 15 2024 03:27:59 GMT+0000 (Coordinated Universal Time)","4.69","Fri Jul 26 2024 01:40:08 GMT+0000 (Coordinated Universal Time)"
"26124","381 Hwy Z","St. Robert","MO","Thu Aug 01 2024 17:29:03 GMT+0000 (Coordinated Universal Time)","37.8224","-92.1394","Mon Jul 15 2024 03:15:16 GMT+0000 (Coordinated Universal Time)","4.79","Fri Jul 26 2024 01:40:08 GMT+0000 (Coordinated Universal Time)"
"26126","8279 Champions Gate Blvd","Champions Gate","FL","Thu Aug 01 2024 17:29:05 GMT+0000 (Coordinated Universal Time)","28.2622","-81.6186","Thu Jul 25 2024 20:29:15 GMT+0000 (Coordinated Universal Time)","5.69","Fri Jul 26 2024 01:40:09 GMT+0000 (Coordinated Universal Time)"
"26127","3475 Bayside Lake Blvd Se","Palm Bay","FL","Thu Aug 01 2024 17:29:05 GMT+0000 (Coordinated Universal Time)","27.9498","-80.6569","Thu Jul 25 2024 20:29:15 GMT+0000 (Coordinated Universal Time)","5.29","Fri Jul 26 2024 01:40:09 GMT+0000 (Coordinated Universal Time)"
"26128","1920 W Sr 426","Oviedo","FL","Thu Aug 01 2024 17:29:05 GMT+0000 (Coordinated Universal Time)","28.6541","-81.2279","Mon Jul 15 2024 03:40:20 GMT+0000 (Coordinated Universal Time)","5.69","Fri Jul 26 2024 01:40:09 GMT+0000 (Coordinated Universal Time)"
"2613","2553 Nazareth Rd","Easton","PA","Thu Jul 25 2024 18:12:19 GMT+0000 (Coordinated Universal Time)","40.6885","-75.2528","Mon Jul 15 2024 03:50:11 GMT+0000 (Coordinated Universal Time)","6.19","Fri Jul 26 2024 01:40:09 GMT+0000 (Coordinated Universal Time)"
"26133","970 N Main","Tooele","UT","Thu Aug 01 2024 17:29:06 GMT+0000 (Coordinated Universal Time)","40.5495","-112.298","Mon Jul 15 2024 02:23:40 GMT+0000 (Coordinated Universal Time)","5.19","Fri Jul 26 2024 01:40:09 GMT+0000 (Coordinated Universal Time)"
"2614","6061 E 82nd St","Indianapolis","IN","Thu Jul 25 2024 18:12:21 GMT+0000 (Coordinated Universal Time)","39.9048","-86.0641","Mon Jul 15 2024 03:29:27 GMT+0000 (Coordinated Universal Time)","5.19","Fri Jul 26 2024 01:40:09 GMT+0000 (Coordinated Universal Time)"
"26143","1413 Samnunn Blvd","Perry","GA","Thu Aug 01 2024 17:29:09 GMT+0000 (Coordinated Universal Time)","32.4685","-83.7414","Mon Jul 15 2024 03:34:46 GMT+0000 (Coordinated Universal Time)","5.79","Fri Jul 26 2024 01:40:10 GMT+0000 (Coordinated Universal Time)"
"26146","305 E Plumb Ln","Reno","NV","Thu Aug 01 2024 17:29:10 GMT+0000 (Coordinated Universal Time)","39.5061","-119.8","Mon Jul 15 2024 02:08:12 GMT+0000 (Coordinated Universal Time)","6.29","Fri Jul 26 2024 01:40:10 GMT+0000 (Coordinated Universal Time)"
"26147","100 N Hwy 175","Seagoville","TX","Thu Aug 01 2024 17:29:11 GMT+0000 (Coordinated Universal Time)","32.6481","-96.5346","Mon Jul 15 2024 03:03:28 GMT+0000 (Coordinated Universal Time)","4.79","Fri Jul 26 2024 01:40:10 GMT+0000 (Coordinated Universal Time)"
"2615","31822 Del Obispo Ave","San Juan Capistrano","CA","Thu Jul 25 2024 18:12:22 GMT+0000 (Coordinated Universal Time)","33.5007","-117.659","Mon Jul 15 2024 02:12:29 GMT+0000 (Coordinated Universal Time)","5.69","Fri Jul 26 2024 01:40:10 GMT+0000 (Coordinated Universal Time)"
"26150","11611 Bandera Rd","San Antonio","TX","Thu Aug 01 2024 17:29:12 GMT+0000 (Coordinated Universal Time)","29.5503","-98.6644","Mon Jul 15 2024 02:56:32 GMT+0000 (Coordinated Universal Time)","4.9","Fri Jul 26 2024 01:40:10 GMT+0000 (Coordinated Universal Time)"
"26155","1859 Ramada Drive","Paso Robles","CA","Thu Aug 01 2024 17:29:13 GMT+0000 (Coordinated Universal Time)","35.5909","-120.695","Mon Jul 15 2024 02:06:18 GMT+0000 (Coordinated Universal Time)","6.19","Fri Jul 26 2024 01:40:10 GMT+0000 (Coordinated Universal Time)"
"26157","10163 Fremont Pike","Perrysburg","OH","Thu Aug 01 2024 17:29:14 GMT+0000 (Coordinated Universal Time)","41.5447","-83.5915","Thu Jul 25 2024 20:29:19 GMT+0000 (Coordinated Universal Time)","5.49","Fri Jul 26 2024 01:40:11 GMT+0000 (Coordinated Universal Time)"
"26160","2331 Faircrest St Sw","Canton","OH","Thu Aug 01 2024 17:29:15 GMT+0000 (Coordinated Universal Time)","40.7514","-81.4034","Mon Jul 15 2024 03:40:05 GMT+0000 (Coordinated Universal Time)","5.49","Fri Jul 26 2024 01:40:11 GMT+0000 (Coordinated Universal Time)"
"26162","580 N Main St","Barnegat","NJ","Thu Aug 01 2024 17:29:15 GMT+0000 (Coordinated Universal Time)","39.7694","-74.2118","Mon Jul 15 2024 03:50:55 GMT+0000 (Coordinated Universal Time)","5.79","Fri Jul 26 2024 01:40:11 GMT+0000 (Coordinated Universal Time)"
"26163","656 E Green Bay Ave","Saukville","WI","Thu Aug 01 2024 17:29:16 GMT+0000 (Coordinated Universal Time)","43.3852","-87.9311","Mon Jul 15 2024 03:25:07 GMT+0000 (Coordinated Universal Time)","5.29","Fri Jul 26 2024 01:40:11 GMT+0000 (Coordinated Universal Time)"
"2617","195 Turnpike Rd","Windsor Locks","CT","Thu Jul 25 2024 18:12:25 GMT+0000 (Coordinated Universal Time)","41.9285","-72.6697","Mon Jul 15 2024 03:52:15 GMT+0000 (Coordinated Universal Time)","6.59","Fri Jul 26 2024 01:40:11 GMT+0000 (Coordinated Universal Time)"
"26170","4930 S Alma School Rd","Chandler","AZ","Thu Aug 01 2024 17:29:17 GMT+0000 (Coordinated Universal Time)","33.2346","-111.859","Mon Jul 15 2024 02:24:05 GMT+0000 (Coordinated Universal Time)","6.79","Fri Jul 26 2024 01:40:11 GMT+0000 (Coordinated Universal Time)"
"26171","11000 Victory Blvd","North Hollywood","CA","Thu Aug 01 2024 17:29:18 GMT+0000 (Coordinated Universal Time)","34.1862","-118.371","Mon Jul 15 2024 02:10:28 GMT+0000 (Coordinated Universal Time)","6.09","Fri Jul 26 2024 01:40:12 GMT+0000 (Coordinated Universal Time)"
"26172","3296 Rider Trl S","Earth City","MO","Thu Aug 01 2024 17:29:18 GMT+0000 (Coordinated Universal Time)","38.7619","-90.4549","Mon Jul 15 2024 03:19:05 GMT+0000 (Coordinated Universal Time)","5.49","Fri Jul 26 2024 01:40:12 GMT+0000 (Coordinated Universal Time)"
"26174","933 Us 31 S","Traverse City","MI","Thu Aug 01 2024 17:29:19 GMT+0000 (Coordinated Universal Time)","44.6734","-85.6557","Mon Jul 15 2024 03:31:10 GMT+0000 (Coordinated Universal Time)","5.29","Fri Jul 26 2024 01:40:12 GMT+0000 (Coordinated Universal Time)"
"26178","5580 Hwy 105","Beaumont","TX","Thu Aug 01 2024 17:29:20 GMT+0000 (Coordinated Universal Time)","30.1339","-94.1661","Mon Jul 15 2024 03:09:09 GMT+0000 (Coordinated Universal Time)","4.69","Fri Jul 26 2024 01:40:12 GMT+0000 (Coordinated Universal Time)"
"2618","280 Kimberly Ave","New Haven","CT","Thu Jul 25 2024 18:12:26 GMT+0000 (Coordinated Universal Time)","41.285","-72.9364","Thu Jul 25 2024 18:12:26 GMT+0000 (Coordinated Universal Time)","5.99","Fri Jul 26 2024 01:40:12 GMT+0000 (Coordinated Universal Time)"
"26184","2405 Nw 87th Avenue","Miami","FL","Thu Aug 01 2024 17:29:22 GMT+0000 (Coordinated Universal Time)","25.7962","-80.3364","Mon Jul 15 2024 03:42:33 GMT+0000 (Coordinated Universal Time)","5.59","Fri Jul 26 2024 01:40:12 GMT+0000 (Coordinated Universal Time)"
"26186","808 Serfas Club Dr","Corona","CA","Thu Aug 01 2024 17:29:23 GMT+0000 (Coordinated Universal Time)","33.88","-117.614","Mon Jul 15 2024 02:12:30 GMT+0000 (Coordinated Universal Time)","5.99","Fri Jul 26 2024 01:40:13 GMT+0000 (Coordinated Universal Time)"
"26187","5010 Van Buren Blvd","Riverside","CA","Thu Aug 01 2024 17:29:23 GMT+0000 (Coordinated Universal Time)","33.9353","-117.454","Mon Jul 15 2024 02:12:31 GMT+0000 (Coordinated Universal Time)","6.39","Fri Jul 26 2024 01:40:13 GMT+0000 (Coordinated Universal Time)"
"262","5114 Northfield Rd","Maple Heights","OH","Thu Jul 25 2024 17:19:00 GMT+0000 (Coordinated Universal Time)","41.4213","-81.5277","Mon Jul 15 2024 03:40:08 GMT+0000 (Coordinated Universal Time)","5.99","Fri Jul 26 2024 01:40:13 GMT+0000 (Coordinated Universal Time)"
"26202","3009 Hwy 190 W","Hammond","LA","Thu Aug 01 2024 17:29:27 GMT+0000 (Coordinated Universal Time)","30.504","-90.4965","Mon Jul 15 2024 03:18:45 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:40:14 GMT+0000 (Coordinated Universal Time)"
"26203","1090 E John Sims Pkwy","Niceville","FL","Thu Aug 01 2024 17:29:28 GMT+0000 (Coordinated Universal Time)","30.5171","-86.4685","Mon Jul 15 2024 03:28:14 GMT+0000 (Coordinated Universal Time)","4.89","Fri Jul 26 2024 01:40:14 GMT+0000 (Coordinated Universal Time)"
"26206","1200 Hwy 67 W","Alvarado","TX","Thu Aug 01 2024 17:29:28 GMT+0000 (Coordinated Universal Time)","32.4168","-97.2259","Mon Jul 15 2024 03:00:23 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:40:14 GMT+0000 (Coordinated Universal Time)"
"26210","7901 Ulmerton Rd","Largo","FL","Thu Aug 01 2024 17:29:29 GMT+0000 (Coordinated Universal Time)","27.8947","-82.7472","Mon Jul 15 2024 03:36:41 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:40:14 GMT+0000 (Coordinated Universal Time)"
"26212","36204 Us Hwy 27 N","Haines City","FL","Thu Aug 01 2024 17:29:30 GMT+0000 (Coordinated Universal Time)","28.1265","-81.6403","Mon Jul 15 2024 03:38:43 GMT+0000 (Coordinated Universal Time)","5.79","Fri Jul 26 2024 01:40:14 GMT+0000 (Coordinated Universal Time)"
"26219","2836 W Ann Rd","North Las Vegas","NV","Thu Aug 01 2024 17:29:31 GMT+0000 (Coordinated Universal Time)","36.2623","-115.179","Mon Jul 15 2024 02:17:40 GMT+0000 (Coordinated Universal Time)","5.59","Fri Jul 26 2024 01:40:15 GMT+0000 (Coordinated Universal Time)"
"26226","1300 N Ferdon Blvd","Crestview","FL","Thu Aug 01 2024 17:29:33 GMT+0000 (Coordinated Universal Time)","30.7923","-86.5587","Mon Jul 15 2024 03:28:15 GMT+0000 (Coordinated Universal Time)","5.19","Fri Jul 26 2024 01:40:15 GMT+0000 (Coordinated Universal Time)"
"26230","3548 N Cicero Ave","Chicago","IL","Thu Aug 01 2024 17:29:34 GMT+0000 (Coordinated Universal Time)","41.9458","-87.7473","Mon Jul 15 2024 03:25:53 GMT+0000 (Coordinated Universal Time)","5.49","Fri Jul 26 2024 01:40:15 GMT+0000 (Coordinated Universal Time)"
"26233","596 Hwy 701 N","Loris","SC","Thu Aug 01 2024 17:29:34 GMT+0000 (Coordinated Universal Time)","34.0686","-78.8792","Mon Jul 15 2024 03:44:43 GMT+0000 (Coordinated Universal Time)","4.89","Fri Jul 26 2024 01:40:15 GMT+0000 (Coordinated Universal Time)"
"26234","416 Lincoln Rd E","Vallejo","CA","Thu Aug 01 2024 17:29:35 GMT+0000 (Coordinated Universal Time)","38.0953","-122.229","Mon Jul 15 2024 02:03:29 GMT+0000 (Coordinated Universal Time)","6.79","Fri Jul 26 2024 01:40:15 GMT+0000 (Coordinated Universal Time)"
"2624","3010 Canton Rd","Marietta","GA","Thu Jul 25 2024 18:12:34 GMT+0000 (Coordinated Universal Time)","34.0246","-84.5282","Thu Jul 25 2024 18:12:34 GMT+0000 (Coordinated Universal Time)","5.29","Fri Jul 26 2024 01:40:16 GMT+0000 (Coordinated Universal Time)"
"26241","2715 Black Oak Dr","El Paso De Robles","CA","Thu Aug 01 2024 17:29:35 GMT+0000 (Coordinated Universal Time)","35.6428","-120.686","Mon Jul 15 2024 02:06:18 GMT+0000 (Coordinated Universal Time)","6.19","Fri Jul 26 2024 01:40:16 GMT+0000 (Coordinated Universal Time)"
"26242","303 Unionville Indian Trail Rd","Indian Trail","NC","Thu Aug 01 2024 17:29:37 GMT+0000 (Coordinated Universal Time)","35.0768","-80.6519","Mon Jul 15 2024 03:42:10 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:40:16 GMT+0000 (Coordinated Universal Time)"
"26244","1215 Ne 48th","Hillsboro","OR","Thu Aug 01 2024 17:29:37 GMT+0000 (Coordinated Universal Time)","45.5339","-122.935","Mon Jul 15 2024 02:02:38 GMT+0000 (Coordinated Universal Time)","5.8","Fri Jul 26 2024 01:40:16 GMT+0000 (Coordinated Universal Time)"
"26245","3371 Memorial Blvd","Murfreesboro","TN","Thu Aug 01 2024 17:29:37 GMT+0000 (Coordinated Universal Time)","35.9093","-86.3843","Mon Jul 15 2024 03:28:30 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:40:16 GMT+0000 (Coordinated Universal Time)"
"26246","12085 Veterans Memorial Drive","Houston","TX","Thu Aug 01 2024 17:29:37 GMT+0000 (Coordinated Universal Time)","29.9598","-95.4777","Mon Jul 15 2024 03:05:57 GMT+0000 (Coordinated Universal Time)","4.79","Fri Jul 26 2024 01:40:16 GMT+0000 (Coordinated Universal Time)"
"26248","2113 Memorial Blvd","Springfield","TN","Thu Aug 01 2024 17:29:37 GMT+0000 (Coordinated Universal Time)","36.4933","-86.8773","Mon Jul 15 2024 03:27:51 GMT+0000 (Coordinated Universal Time)","5.19","Fri Jul 26 2024 01:40:17 GMT+0000 (Coordinated Universal Time)"
"26249","44345 Hwy 17","Vernon","AL","Thu Aug 01 2024 17:29:38 GMT+0000 (Coordinated Universal Time)","33.7528","-88.1101","Thu Jul 25 2024 20:29:32 GMT+0000 (Coordinated Universal Time)","4.79","Fri Jul 26 2024 01:40:17 GMT+0000 (Coordinated Universal Time)"
"2625","2490 N. Columbia Street","Milledgeville","GA","Thu Jul 25 2024 18:12:35 GMT+0000 (Coordinated Universal Time)","33.1129","-83.2594","Mon Jul 15 2024 03:35:26 GMT+0000 (Coordinated Universal Time)","5.29","Fri Jul 26 2024 01:40:17 GMT+0000 (Coordinated Universal Time)"
"26250","4198 Us Hwy 491","Shiprock","NM","Thu Aug 01 2024 17:29:38 GMT+0000 (Coordinated Universal Time)","36.7764","-108.696","Mon Jul 15 2024 02:31:50 GMT+0000 (Coordinated Universal Time)","6.99","Fri Jul 26 2024 01:40:17 GMT+0000 (Coordinated Universal Time)"
"26251","18145 Crenshaw Blvd","Torrance","CA","Thu Aug 01 2024 17:29:38 GMT+0000 (Coordinated Universal Time)","33.8659","-118.327","Mon Jul 15 2024 02:11:07 GMT+0000 (Coordinated Universal Time)","6.59","Fri Jul 26 2024 01:40:17 GMT+0000 (Coordinated Universal Time)"
"26252","350 Five Cities Drive","Pismo Beach","CA","Thu Aug 01 2024 17:29:38 GMT+0000 (Coordinated Universal Time)","35.1367","-120.626","Mon Jul 15 2024 02:06:17 GMT+0000 (Coordinated Universal Time)","6.19","Fri Jul 26 2024 01:40:17 GMT+0000 (Coordinated Universal Time)"
"26253","1520 State Street","Racine","WI","Thu Aug 01 2024 17:29:38 GMT+0000 (Coordinated Universal Time)","42.7321","-87.7993","Mon Jul 15 2024 03:25:57 GMT+0000 (Coordinated Universal Time)","5.19","Fri Jul 26 2024 01:40:18 GMT+0000 (Coordinated Universal Time)"
"26259","11310 Telegraph Rd","Redford","MI","Thu Aug 01 2024 17:29:40 GMT+0000 (Coordinated Universal Time)","42.3693","-83.275","Mon Jul 15 2024 03:35:49 GMT+0000 (Coordinated Universal Time)","4.69","Fri Jul 26 2024 01:40:18 GMT+0000 (Coordinated Universal Time)"
"2626","501 N Main St","Summerville","SC","Thu Jul 25 2024 18:12:36 GMT+0000 (Coordinated Universal Time)","33.0253","-80.1707","Mon Jul 15 2024 03:42:48 GMT+0000 (Coordinated Universal Time)","5.69","Fri Jul 26 2024 01:40:18 GMT+0000 (Coordinated Universal Time)"
"26263","706 W Trafalger Pointe Way","Trafalgar","IN","Thu Aug 01 2024 17:29:40 GMT+0000 (Coordinated Universal Time)","39.4112","-86.1573","Mon Jul 15 2024 03:29:23 GMT+0000 (Coordinated Universal Time)","4.59","Fri Jul 26 2024 01:40:18 GMT+0000 (Coordinated Universal Time)"
"26269","24072 State Line Road","Lawrenceburg","IN","Thu Aug 01 2024 17:29:41 GMT+0000 (Coordinated Universal Time)","39.2199","-84.8554","Mon Jul 15 2024 03:32:17 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:40:18 GMT+0000 (Coordinated Universal Time)"
"26272","217 Martin Luther King Jr Dr","Marks","MS","Thu Aug 01 2024 17:29:42 GMT+0000 (Coordinated Universal Time)","34.2592","-90.2742","Mon Jul 15 2024 03:19:38 GMT+0000 (Coordinated Universal Time)","4.59","Fri Jul 26 2024 01:40:19 GMT+0000 (Coordinated Universal Time)"
"26275","702 Washington St","Franklinton","LA","Thu Aug 01 2024 17:29:43 GMT+0000 (Coordinated Universal Time)","30.8438","-90.1593","Mon Jul 15 2024 03:19:30 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:40:19 GMT+0000 (Coordinated Universal Time)"
"2628","3534 Martin Luther King Dr","Atlanta","GA","Thu Jul 25 2024 18:12:40 GMT+0000 (Coordinated Universal Time)","33.7578","-84.5035","Mon Jul 15 2024 03:32:43 GMT+0000 (Coordinated Universal Time)","5.39","Fri Jul 26 2024 01:40:19 GMT+0000 (Coordinated Universal Time)"
"26284","9310 Hwy 6 S","Houston","TX","Thu Aug 01 2024 17:29:44 GMT+0000 (Coordinated Universal Time)","29.6781","-95.6442","Mon Jul 15 2024 04:10:46 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:40:19 GMT+0000 (Coordinated Universal Time)"
"26289","4623 State St","Rockford","IL","Thu Aug 01 2024 17:29:45 GMT+0000 (Coordinated Universal Time)","42.2631","-89.0255","Mon Jul 15 2024 03:22:54 GMT+0000 (Coordinated Universal Time)","5.19","Fri Jul 26 2024 01:40:19 GMT+0000 (Coordinated Universal Time)"
"2629","2624 Dean Bridges Rd","Augusta","GA","Thu Jul 25 2024 18:12:41 GMT+0000 (Coordinated Universal Time)","33.4405","-82.0214","Thu Jul 25 2024 18:12:41 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:40:19 GMT+0000 (Coordinated Universal Time)"
"26298","2515 Fulton Street","Houston","TX","Thu Aug 01 2024 17:29:47 GMT+0000 (Coordinated Universal Time)","29.7851","-95.3613","Mon Jul 15 2024 03:05:56 GMT+0000 (Coordinated Universal Time)","4.19","Fri Jul 26 2024 01:40:20 GMT+0000 (Coordinated Universal Time)"
"2630","606 Se Washington Blvd","Bartlesville","OK","Thu Jul 25 2024 18:12:43 GMT+0000 (Coordinated Universal Time)","36.7464","-95.9347","Mon Jul 15 2024 03:04:28 GMT+0000 (Coordinated Universal Time)","5.59","Fri Jul 26 2024 01:40:20 GMT+0000 (Coordinated Universal Time)"
"26301","4412 Garrity Blvd","Nampa","ID","Thu Aug 01 2024 17:29:48 GMT+0000 (Coordinated Universal Time)","43.5957","-116.517","Thu Jul 25 2024 20:29:39 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:40:20 GMT+0000 (Coordinated Universal Time)"
"26302","1401 Leesburg Ave","Washington Court House","OH","Thu Aug 01 2024 17:29:48 GMT+0000 (Coordinated Universal Time)","39.5239","-83.4587","Thu Jul 25 2024 20:29:39 GMT+0000 (Coordinated Universal Time)","5.65","Fri Jul 26 2024 01:40:20 GMT+0000 (Coordinated Universal Time)"
"26303","1120 Miller Parkway","West Milwaukee","WI","Thu Aug 01 2024 17:29:48 GMT+0000 (Coordinated Universal Time)","43.0202","-87.969","Mon Jul 15 2024 03:25:06 GMT+0000 (Coordinated Universal Time)","4.79","Fri Jul 26 2024 01:40:20 GMT+0000 (Coordinated Universal Time)"
"26312","7344 W Sand Lake Rd","Orlando","FL","Thu Aug 01 2024 17:29:49 GMT+0000 (Coordinated Universal Time)","28.4496","-81.4802","Mon Jul 15 2024 03:39:24 GMT+0000 (Coordinated Universal Time)","5.79","Fri Jul 26 2024 01:40:20 GMT+0000 (Coordinated Universal Time)"
"26314","15846 Us Hwy 49","Belzoni","MS","Thu Aug 01 2024 17:29:50 GMT+0000 (Coordinated Universal Time)","33.1785","-90.4964","Mon Jul 15 2024 03:18:52 GMT+0000 (Coordinated Universal Time)","4.69","Fri Jul 26 2024 01:40:43 GMT+0000 (Coordinated Universal Time)"
"26315","1504 Eldridge Pky","Houston","TX","Thu Aug 01 2024 17:29:50 GMT+0000 (Coordinated Universal Time)","29.7574","-95.6257","Mon Jul 15 2024 03:05:57 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:40:43 GMT+0000 (Coordinated Universal Time)"
"26316","7195 Aurora Rd","Aurora","OH","Thu Aug 01 2024 17:29:50 GMT+0000 (Coordinated Universal Time)","41.3527","-81.3858","Mon Jul 15 2024 03:40:08 GMT+0000 (Coordinated Universal Time)","5.79","Fri Jul 26 2024 01:40:43 GMT+0000 (Coordinated Universal Time)"
"26317","3885 John Gordon Ln","High Point","NC","Thu Aug 01 2024 17:29:50 GMT+0000 (Coordinated Universal Time)","36.0362","-79.9623","Mon Jul 15 2024 03:43:27 GMT+0000 (Coordinated Universal Time)","5.29","Fri Jul 26 2024 01:40:43 GMT+0000 (Coordinated Universal Time)"
"2633","2048 Ne 3rd St","Bend","OR","Thu Jul 25 2024 18:12:47 GMT+0000 (Coordinated Universal Time)","44.0702","-121.302","Mon Jul 15 2024 02:05:31 GMT+0000 (Coordinated Universal Time)","6.59","Fri Jul 26 2024 01:40:44 GMT+0000 (Coordinated Universal Time)"
"26331","1536 N Higley Rd","Gilbert","AZ","Thu Aug 01 2024 17:29:54 GMT+0000 (Coordinated Universal Time)","33.3782","-111.723","Mon Jul 15 2024 02:24:49 GMT+0000 (Coordinated Universal Time)","6.29","Fri Jul 26 2024 01:40:44 GMT+0000 (Coordinated Universal Time)"
"26332","226 E Washington Street","North Attleborough","MA","Thu Aug 01 2024 17:29:53 GMT+0000 (Coordinated Universal Time)","41.9721","-71.3315","Mon Jul 15 2024 03:52:53 GMT+0000 (Coordinated Universal Time)","5.99","Fri Jul 26 2024 01:40:44 GMT+0000 (Coordinated Universal Time)"
"26334","3155 Us Hwy 20","Richfield Springs","NY","Thu Aug 01 2024 17:29:54 GMT+0000 (Coordinated Universal Time)","42.859","-74.9987","Mon Jul 15 2024 03:50:34 GMT+0000 (Coordinated Universal Time)","6.49","Fri Jul 26 2024 01:40:44 GMT+0000 (Coordinated Universal Time)"
"26335","7404 Turin Rd.","Lowville","NY","Thu Aug 01 2024 17:29:54 GMT+0000 (Coordinated Universal Time)","43.778","-75.4852","Mon Jul 15 2024 03:50:00 GMT+0000 (Coordinated Universal Time)","5.49","Fri Jul 26 2024 01:40:44 GMT+0000 (Coordinated Universal Time)"
"26336","751 W OGLETHORPE PKY (Walmart #26336)","Hinesville","GA","Thu Aug 01 2024 17:29:54 GMT+0000 (Coordinated Universal Time)","31.826","-81.6016","Mon Jul 15 2024 03:39:37 GMT+0000 (Coordinated Universal Time)","4.89","Fri Jul 26 2024 01:40:44 GMT+0000 (Coordinated Universal Time)"
"2634","5812 Northwest Expy","Oklahoma City","OK","Thu Jul 25 2024 18:12:48 GMT+0000 (Coordinated Universal Time)","35.5481","-97.6172","Mon Jul 15 2024 02:59:34 GMT+0000 (Coordinated Universal Time)","5.59","Fri Jul 26 2024 01:40:45 GMT+0000 (Coordinated Universal Time)"
"26341","171 Nc Hwy 16","Denver","NC","Thu Aug 01 2024 17:29:55 GMT+0000 (Coordinated Universal Time)","35.4444","-80.9977","Thu Jul 25 2024 20:29:46 GMT+0000 (Coordinated Universal Time)","4.99","Fri Jul 26 2024 01:40:45 GMT+0000 (Coordinated Universal Time)"
"26344","112 E Edinburg Ave","Elsa","TX","Thu Aug 01 2024 17:29:56 GMT+0000 (Coordinated Universal Time)","26.2931","-97.9928","Mon Jul 15 2024 02:58:13 GMT+0000 (Coordinated Universal Time)","3.99","Fri Jul 26 2024 01:40:45 GMT+0000 (Coordinated Universal Time)"
"26345","8282 Laguna Blvd","Elk Grove","CA","Thu Aug 01 2024 17:29:56 GMT+0000 (Coordinated Universal Time)","38.4222","-121.401","Mon Jul 15 2024 02:05:18 GMT+0000 (Coordinated Universal Time)","6.79","Fri Jul 26 2024 01:40:45 GMT+0000 (Coordinated Universal Time)"
"26347","1424 M 32 West","Alpena","MI","Thu Aug 01 2024 17:29:58 GMT+0000 (Coordinated Universal Time)","45.0621","-83.4794","Thu Jul 25 2024 20:29:46 GMT+0000 (Coordinated Universal Time)","5.49","Fri Jul 26 2024 01:40:45 GMT+0000 (Coordinated Universal Time)"
"26348","16552 E 14th Street","Ashland","CA","Thu Aug 01 2024 17:29:57 GMT+0000 (Coordinated Universal Time)","37.6934","-122.111","Mon Jul 15 2024 02:03:27 GMT+0000 (Coordinated Universal Time)","5.89","Fri Jul 26 2024 01:40:46 GMT+0000 (Coordinated Universal Time)"
"26349","625 N Oak St","Pearsall","TX","Thu Aug 01 2024 17:29:58 GMT+0000 (Coordinated Universal Time)","28.8975","-99.0939","Mon Jul 15 2024 02:54:41 GMT+0000 (Coordinated Universal Time)","4.39","Fri Jul 26 2024 01:40:46 GMT+0000 (Coordinated Universal Time)"
"26350","1420 Millville Ave","Hamilton","OH","Thu Aug 01 2024 17:29:58 GMT+0000 (Coordinated Universal Time)","39.4066","-84.61","Mon Jul 15 2024 03:32:58 GMT+0000 (Coordinated Universal Time)","5.09","Fri Jul 26 2024 01:40:46 GMT+0000 (Coordinated Universal Time)"
"26354","1435 W Henderson","Cleburne","TX","Thu Aug 01 2024 17:29:57 GMT+0000 (Coordinated Universal Time)","32.3404","-97.4072","Mon Jul 15 2024 03:00:23 GMT+0000 (Coordinated Universal Time)","4.89","Fri Jul 26 2024 01:40:46 GMT+0000 (Coordinated Universal Time)"
"26358","1791 Epps Bridge Parkway","Athens","GA","Thu Aug 01 2024 17:29:59 GMT+0000 (Coordinated Universal Time)","33.9155","-83.4471","Mon Jul 15 2024 03:35:28 GMT+0000 (Coordinated Universal Time)","4.79","Fri Jul 26 2024 01:40:46 GMT+0000 (Coordinated Universal Time)"
